,SessionId,VisitorId,ShopperId,serverTime,PageName,PageSection,PageStage,ActualDeviceUIType,UserAgent,_new_repeat,_visit_number,channel_id,customer_detail,CouponCode,OperatingSystem,ComboIdSelected,TilePositionSelected,PageNumberSelected,PerPageSelected,SessionStepSelected,GalleryActionSelected,ProjectFlowSelected,GeoCountry,GeoRegion,GeoState,GeoCity,GeoPostalCode,combo_id,attribute_id,attribute_name,attribute_value
176386,3525,3508,2,11285,20,0,0,1,586,0,0,22,2,22,0,10359,1,0,0,74,3,1,0,45,45,2504,5053,10359,1362,Color,Blue
176394,3525,3508,2,11285,20,0,0,1,586,0,0,22,2,22,0,10359,1,0,0,74,3,1,0,45,45,2504,5053,10359,1362,Color,White
176408,4307,4290,2,3306,20,0,0,1,1376,0,0,17,2,22,2,10359,68,182,0,2,0,1,0,22,22,155,1313,10359,1362,Color,Blue
176416,4307,4290,2,3306,20,0,0,1,1376,0,0,17,2,22,2,10359,68,182,0,2,0,1,0,22,22,155,1313,10359,1362,Color,White
176430,4457,4436,2,4663,20,0,0,1,1376,0,0,17,2,0,2,10359,68,182,0,18,3,1,0,19,19,758,2989,10359,1362,Color,Blue
176438,4457,4436,2,4663,20,0,0,1,1376,0,0,17,2,0,2,10359,68,182,0,18,3,1,0,19,19,758,2989,10359,1362,Color,White
176452,4457,4436,2,4727,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,0,1,0,19,19,758,2989,10359,1362,Color,Blue
176460,4457,4436,2,4727,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,0,1,0,19,19,758,2989,10359,1362,Color,White
176474,4457,4436,2,4745,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,0,1,0,19,19,758,2989,10359,1362,Color,Blue
176482,4457,4436,2,4745,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,0,1,0,19,19,758,2989,10359,1362,Color,White
176496,4457,4436,2,4786,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,1,1,0,19,19,758,2989,10359,1362,Color,Blue
176504,4457,4436,2,4786,20,0,0,1,1376,0,0,17,2,0,2,10359,0,182,0,18,1,1,0,19,19,758,2989,10359,1362,Color,White
176518,4860,4833,2,74769,20,0,0,0,898,0,0,1,2,0,4,10359,96,79,2,207,0,1,0,25,25,2477,3837,10359,1362,Color,Blue
176526,4860,4833,2,74769,20,0,0,0,898,0,0,1,2,0,4,10359,96,79,2,207,0,1,0,25,25,2477,3837,10359,1362,Color,White
176540,4860,4833,2,74773,20,0,0,0,898,0,0,1,2,0,4,10359,96,79,2,207,2,1,0,25,25,2477,3837,10359,1362,Color,Blue
176548,4860,4833,2,74773,20,0,0,0,898,0,0,1,2,0,4,10359,96,79,2,207,2,1,0,25,25,2477,3837,10359,1362,Color,White
176562,7105,7047,2,29968,20,0,0,1,586,0,1,17,2,97,0,10359,5,182,0,2,3,1,0,41,41,3151,179,10359,1362,Color,Blue
176570,7105,7047,2,29968,20,0,0,1,586,0,1,17,2,97,0,10359,5,182,0,2,3,1,0,41,41,3151,179,10359,1362,Color,White
176584,8580,8519,2,37582,20,0,0,1,1319,0,0,22,2,22,2,10359,68,182,0,41,0,1,0,16,16,526,4063,10359,1362,Color,Blue
176592,8580,8519,2,37582,20,0,0,1,1319,0,0,22,2,22,2,10359,68,182,0,41,0,1,0,16,16,526,4063,10359,1362,Color,White
176606,8580,8519,2,37681,20,0,0,1,1319,0,0,22,2,22,2,10359,68,182,0,41,0,1,0,16,16,526,4063,10359,1362,Color,Blue
176614,8580,8519,2,37681,20,0,0,1,1319,0,0,22,2,22,2,10359,68,182,0,41,0,1,0,16,16,526,4063,10359,1362,Color,White
176628,8781,8719,2,83488,20,0,0,0,1100,0,0,5,2,97,5,10359,90,182,0,299,2,1,0,11,11,2123,2388,10359,1362,Color,Blue
176636,8781,8719,2,83488,20,0,0,0,1100,0,0,5,2,97,5,10359,90,182,0,299,2,1,0,11,11,2123,2388,10359,1362,Color,White
176650,10308,10237,3733,38292,20,0,0,0,1109,1,0,22,39,22,5,10359,68,182,0,310,3,1,0,36,36,850,704,10359,1362,Color,Blue
176658,10308,10237,3733,38292,20,0,0,0,1109,1,0,22,39,22,5,10359,68,182,0,310,3,1,0,36,36,850,704,10359,1362,Color,White
176672,11703,11620,4277,79698,20,0,0,0,1012,1,19,17,169,0,5,10359,0,215,0,311,4,0,0,24,24,2734,3442,10359,1362,Color,Blue
176680,11703,11620,4277,79698,20,0,0,0,1012,1,19,17,169,0,5,10359,0,215,0,311,4,0,0,24,24,2734,3442,10359,1362,Color,White
176688,635,630,2,59114,20,0,0,1,1376,0,0,1,2,0,2,8077,0,0,0,274,4,0,0,6,6,1600,5631,8077,1362,Color,White
176698,3212,3200,2,9919,20,0,0,1,1304,0,11,17,2,49,2,8077,3,0,0,131,0,1,0,40,40,2207,1145,8077,1362,Color,White
176708,3212,3200,2,9951,20,0,0,1,1304,0,11,17,2,49,2,8077,3,0,0,131,0,1,0,40,40,2207,1145,8077,1362,Color,White
176718,3212,3200,2,10207,20,0,0,1,1304,0,11,17,2,49,2,8077,0,0,0,131,0,1,0,40,40,2207,1145,8077,1362,Color,White
176728,12321,12234,2,99446,20,0,0,0,988,0,0,19,2,97,5,8077,16,38,0,63,2,0,0,45,45,1113,4736,8077,1362,Color,White
176738,13116,13025,4818,94653,23,0,0,1,1376,1,2,8,3,24,2,8077,57,141,0,315,2,1,0,4,4,1106,4504,8077,1362,Color,White
176754,560,555,209,59127,23,0,0,0,1160,0,0,17,0,0,5,2891,0,237,0,131,0,1,0,37,37,543,3199,2891,1362,Color,Brown
176768,616,611,226,59220,27,0,0,2,153,1,0,17,90,22,0,11691,0,0,0,126,0,1,0,47,47,402,1406,11691,1362,Color,Gray
176778,616,611,226,59913,27,0,0,2,153,1,0,17,90,22,0,11691,90,0,0,126,3,1,0,47,47,402,1406,11691,1362,Color,Gray
176788,613,608,2,59227,20,0,0,1,1340,0,0,5,2,97,2,5272,10,0,0,207,0,1,0,36,36,1933,649,5272,1362,Color,White
176797,1057,1051,2,60320,20,0,0,1,1340,0,0,5,2,97,2,5272,11,0,0,198,0,1,0,12,12,123,2032,5272,1362,Color,White
176806,2751,2742,2,69443,20,0,0,0,988,0,11,1,2,86,5,5272,0,79,0,30,0,1,0,47,47,1211,1454,5272,1362,Color,White
176815,4588,4565,2,98641,20,0,0,1,544,0,0,22,2,22,0,5272,7,142,0,247,0,1,0,24,24,606,3460,5272,1362,Color,White
176824,4588,4565,2,98655,20,0,0,1,544,0,0,22,2,22,0,5272,7,142,0,247,2,1,0,24,24,606,3460,5272,1362,Color,White
176833,4588,4565,2,98641,20,0,0,1,544,0,0,22,2,22,0,5272,7,142,0,247,0,1,0,24,24,606,3460,5272,1362,Color,White
176842,4588,4565,2,98641,20,0,0,1,544,0,0,22,2,22,0,5272,7,142,0,247,0,1,0,24,24,606,3460,5272,1362,Color,White
176851,10480,10404,3793,80497,20,0,0,2,1262,1,1,1,3,33,2,5272,36,79,2,320,0,1,0,47,47,2285,1494,5272,1362,Color,White
176860,12571,12480,2,40217,23,0,0,1,1376,0,28,17,2,0,2,5272,9,188,0,149,0,1,0,45,45,100,4778,5272,1362,Color,White
176869,613,608,2,59231,20,0,0,1,1340,0,0,5,2,97,2,5273,10,0,0,207,0,1,0,36,36,1933,649,5273,1362,Color,White
176879,1057,1051,2,60322,20,0,0,1,1340,0,0,5,2,97,2,5273,11,0,0,198,0,1,0,12,12,123,2032,5273,1362,Color,White
176889,2751,2742,2,69450,20,0,0,0,988,0,11,1,2,86,5,5273,0,79,0,30,0,1,0,47,47,1211,1454,5273,1362,Color,White
176899,10480,10404,3793,80456,20,0,0,2,1262,1,1,1,3,33,2,5273,36,79,2,320,0,1,0,47,47,2285,1494,5273,1362,Color,White
176909,12571,12480,2,40231,23,0,0,1,1376,0,28,17,2,0,2,5273,9,188,0,149,0,1,0,45,45,100,4778,5273,1362,Color,White
176919,613,608,2,59242,20,0,0,1,1340,0,0,5,2,97,2,5274,10,0,0,207,0,1,0,36,36,1933,649,5274,1362,Color,Gray
176928,1057,1051,2,60326,20,0,0,1,1340,0,0,5,2,97,2,5274,11,0,0,198,0,1,0,12,12,123,2032,5274,1362,Color,Gray
176937,12571,12480,2,40240,23,0,0,1,1376,0,28,17,2,0,2,5274,9,188,0,149,0,1,0,45,45,100,4778,5274,1362,Color,Gray
176946,13270,13180,2,46210,20,0,0,2,1236,0,0,1,2,0,2,5274,0,0,0,343,1,1,0,3,3,130,2719,5274,1362,Color,Gray
176994,626,621,231,59367,27,0,0,0,919,0,19,1,0,22,4,9876,2,141,0,303,3,1,0,5,5,2875,5514,9876,1362,Color,Gray
177006,641,636,239,59381,20,0,0,0,1012,1,11,22,79,22,5,3205,13,182,0,126,3,1,0,12,12,123,2017,3205,1362,Color,White
177024,641,636,239,59393,20,0,0,0,1012,1,11,22,79,22,5,3205,0,182,0,126,1,1,0,12,12,123,2017,3205,1362,Color,White
177042,641,636,239,62313,20,0,0,0,1012,1,11,22,79,22,5,3205,13,182,0,208,3,1,0,12,12,123,2017,3205,1362,Color,White
177060,641,636,239,62320,20,0,0,0,1012,1,11,22,79,22,5,3205,0,182,0,208,1,1,0,12,12,123,2017,3205,1362,Color,White
177078,1004,998,2,56928,20,0,0,0,1012,0,0,22,2,22,5,3205,2,0,0,18,3,1,0,11,11,2758,2613,3205,1362,Color,White
177096,1004,998,2,66009,20,0,0,0,1012,0,0,22,2,22,5,3205,2,0,0,18,3,1,0,11,11,2758,2613,3205,1362,Color,White
177114,3231,3219,2,10749,20,0,0,1,193,0,0,22,2,65,0,3205,79,1,0,96,2,1,0,29,29,1950,1781,3205,1362,Color,White
177132,8058,7997,2,32142,21,0,0,0,988,0,19,5,2,86,5,3205,6,226,0,141,3,1,0,6,6,1600,5627,3205,1362,Color,White
177150,8058,7997,2,32151,21,0,0,0,988,0,19,5,2,86,5,3205,0,226,0,141,1,1,0,6,6,1600,5627,3205,1362,Color,White
177168,10380,10307,2,81845,20,0,0,0,989,0,0,17,2,0,5,3205,79,0,0,207,3,1,0,29,29,1113,1671,3205,1362,Color,White
177186,10380,10307,2,81895,20,0,0,0,989,0,0,17,2,0,5,3205,79,0,0,207,3,1,0,29,29,1113,1671,3205,1362,Color,White
177204,10380,10307,2,81898,20,0,0,0,989,0,0,17,2,0,5,3205,0,0,0,207,1,1,0,29,29,1113,1671,3205,1362,Color,White
177222,10380,10307,2,81899,20,0,0,0,989,0,0,17,2,0,5,3205,0,0,0,207,1,1,0,29,29,1113,1671,3205,1362,Color,White
177240,11089,11009,2,40862,20,0,0,0,852,0,0,22,2,41,4,3205,10,0,0,63,3,1,0,33,33,2963,398,3205,1362,Color,White
177424,643,638,2,59745,32,0,0,0,898,0,0,22,2,22,4,4307,14,0,0,1,3,0,0,6,6,1600,5626,4307,1362,Color,Blue
177425,643,638,2,59745,32,0,0,0,898,0,0,22,2,22,4,4307,14,0,0,1,3,0,0,6,6,1600,5626,4307,1362,Color,White
177434,1041,1035,2,60544,20,0,0,0,958,0,19,22,2,0,5,4307,46,141,0,343,2,1,0,29,29,2537,1606,4307,1362,Color,Blue
177435,1041,1035,2,60544,20,0,0,0,958,0,19,22,2,0,5,4307,46,141,0,343,2,1,0,29,29,2537,1606,4307,1362,Color,White
177444,4702,4678,2,4833,20,0,0,1,1376,0,0,5,2,97,2,4307,1,82,0,126,2,1,0,23,23,1246,255,4307,1362,Color,Blue
177445,4702,4678,2,4833,20,0,0,1,1376,0,0,5,2,97,2,4307,1,82,0,126,2,1,0,23,23,1246,255,4307,1362,Color,White
177454,5189,5157,1843,29643,20,0,0,0,898,1,0,1,118,0,4,4307,3,79,0,207,2,1,0,11,11,2001,2550,4307,1362,Color,Blue
177455,5189,5157,1843,29643,20,0,0,0,898,1,0,1,118,0,4,4307,3,79,0,207,2,1,0,11,11,2001,2550,4307,1362,Color,White
177464,6159,6117,2,97768,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,52,4,1,0,40,40,486,1027,4307,1362,Color,Blue
177465,6159,6117,2,97768,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,52,4,1,0,40,40,486,1027,4307,1362,Color,White
177474,6159,6117,2,98786,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,141,4,1,0,40,40,486,1027,4307,1362,Color,Blue
177475,6159,6117,2,98786,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,141,4,1,0,40,40,486,1027,4307,1362,Color,White
177484,6159,6117,2,98809,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,141,1,1,0,40,40,486,1027,4307,1362,Color,Blue
177485,6159,6117,2,98809,20,0,0,0,1012,0,0,17,2,22,5,4307,0,182,0,141,1,1,0,40,40,486,1027,4307,1362,Color,White
177494,6260,6216,2233,91014,20,0,0,0,1028,1,11,1,56,0,5,4307,0,182,0,332,4,1,0,40,40,725,972,4307,1362,Color,Blue
177495,6260,6216,2233,91014,20,0,0,0,1028,1,11,1,56,0,5,4307,0,182,0,332,4,1,0,40,40,725,972,4307,1362,Color,White
177504,7820,7759,2,53774,32,0,0,0,1012,0,11,5,2,97,5,4307,6,141,0,287,2,1,0,24,24,1113,3491,4307,1362,Color,Blue
177505,7820,7759,2,53774,32,0,0,0,1012,0,11,5,2,97,5,4307,6,141,0,287,2,1,0,24,24,1113,3491,4307,1362,Color,White
177514,8919,8856,2,33909,23,0,0,0,1012,0,0,22,2,22,5,4307,0,1,0,18,4,1,0,7,7,24,5280,4307,1362,Color,Blue
177515,8919,8856,2,33909,23,0,0,0,1012,0,0,22,2,22,5,4307,0,1,0,18,4,1,0,7,7,24,5280,4307,1362,Color,White
177524,9751,9682,3559,78179,23,0,0,0,988,0,23,5,1,26,5,4307,0,215,0,321,4,1,0,23,23,409,268,4307,1362,Color,Blue
177525,9751,9682,3559,78179,23,0,0,0,988,0,23,5,1,26,5,4307,0,215,0,321,4,1,0,23,23,409,268,4307,1362,Color,White
177534,9872,9803,2,47486,20,0,0,1,1340,0,0,22,2,41,2,4307,3,79,0,274,3,1,0,37,37,543,3198,4307,1362,Color,Blue
177535,9872,9803,2,47486,20,0,0,1,1340,0,0,22,2,41,2,4307,3,79,0,274,3,1,0,37,37,543,3198,4307,1362,Color,White
177544,11799,11715,4315,44268,20,0,0,0,1208,1,11,1,3,0,3,4307,0,0,0,243,4,1,0,22,22,2821,1264,4307,1362,Color,Blue
177545,11799,11715,4315,44268,20,0,0,0,1208,1,11,1,3,0,3,4307,0,0,0,243,4,1,0,22,22,2821,1264,4307,1362,Color,White
177554,12804,12713,2,38486,20,0,0,0,1096,0,0,9,2,50,5,4307,0,141,0,243,4,1,0,49,49,2915,6442,4307,1362,Color,Blue
177555,12804,12713,2,38486,20,0,0,0,1096,0,0,9,2,50,5,4307,0,141,0,243,4,1,0,49,49,2915,6442,4307,1362,Color,White
177739,652,647,2,60251,20,0,0,1,739,0,19,22,2,22,0,11123,13,193,0,321,0,1,0,16,16,1866,4155,11123,1362,Color,Brown
177751,1227,1221,435,58899,20,0,0,0,988,1,11,17,68,22,5,11123,0,0,0,2,0,1,0,29,29,653,1626,11123,1362,Color,Brown
177763,3416,3401,1199,70657,20,0,0,0,861,1,0,1,32,0,4,11123,0,0,0,299,0,1,0,16,16,526,4044,11123,1362,Color,Brown
177775,3416,3401,1199,70677,20,0,0,0,861,1,0,1,32,0,4,11123,0,0,0,299,0,1,0,16,16,526,4044,11123,1362,Color,Brown
177787,626,621,231,60261,27,0,0,0,919,0,19,1,0,22,4,9901,11,141,0,303,3,1,0,5,5,2875,5514,9901,1362,Color,Blue
177788,626,621,231,60261,27,0,0,0,919,0,19,1,0,22,4,9901,11,141,0,303,3,1,0,5,5,2875,5514,9901,1362,Color,Pink
177797,652,647,2,60278,20,0,0,1,739,0,19,22,2,22,0,11121,13,193,0,321,0,1,0,16,16,1866,4155,11121,1362,Color,Blue
177807,652,647,2,60318,20,0,0,1,739,0,19,22,2,22,0,11121,13,193,0,321,0,1,0,16,16,1866,4155,11121,1362,Color,Blue
177817,652,647,2,60342,20,0,0,1,739,0,19,22,2,22,0,11121,13,193,0,321,0,1,0,16,16,1866,4155,11121,1362,Color,Blue
177827,1265,1259,2,61558,20,0,0,1,434,0,0,17,2,0,0,11121,90,182,0,310,3,1,0,33,33,187,543,11121,1362,Color,Blue
177837,3416,3401,1199,70628,20,0,0,0,861,1,0,1,32,0,4,11121,24,0,0,299,3,1,0,16,16,526,4044,11121,1362,Color,Blue
177847,3416,3401,1199,70649,20,0,0,0,861,1,0,1,32,0,4,11121,0,0,0,299,0,1,0,16,16,526,4044,11121,1362,Color,Blue
177857,3416,3401,1199,70883,20,0,0,0,861,1,0,1,32,0,4,11121,0,0,0,299,0,1,0,16,16,526,4044,11121,1362,Color,Blue
177867,3416,3401,1199,70903,20,0,0,0,861,1,0,1,32,0,4,11121,0,0,0,299,1,1,0,16,16,526,4044,11121,1362,Color,Blue
177877,3961,3943,2,9037,20,0,0,1,1376,0,11,5,2,97,2,11121,79,193,0,30,2,1,0,15,15,1750,5324,11121,1362,Color,Blue
177887,5558,5524,1990,29796,35,0,0,0,894,1,0,17,56,0,4,11121,9,0,0,2,3,1,0,2,2,71,6472,11121,1362,Color,Blue
177897,9349,9285,3405,41559,20,0,0,1,225,1,11,7,79,41,0,11121,8,141,0,126,0,1,0,7,7,720,5221,11121,1362,Color,Blue
177907,10161,10091,2,44094,20,0,0,1,1376,0,0,17,2,41,2,11121,13,0,0,321,3,1,0,0,0,0,0,11121,1362,Color,Blue
177917,10161,10091,2,44139,20,0,0,1,1376,0,0,17,2,41,2,11121,0,0,0,321,0,1,0,0,0,0,0,11121,1362,Color,Blue
177927,10161,10091,2,44193,20,0,0,1,1376,0,0,17,2,41,2,11121,0,0,0,321,0,1,0,0,0,0,0,11121,1362,Color,Blue
177937,10161,10091,2,44214,20,0,0,1,1376,0,0,17,2,41,2,11121,0,0,0,321,1,1,0,0,0,0,0,11121,1362,Color,Blue
177947,11703,11620,4277,79825,20,0,0,0,1012,1,19,17,169,0,5,11121,35,226,0,312,3,0,0,24,24,2734,3442,11121,1362,Color,Blue
177957,653,648,2,60355,20,0,0,1,1376,0,0,17,2,0,2,4939,7,193,0,332,3,1,0,8,8,321,327,4939,1362,Color,White
177966,1876,1869,2,19231,20,0,0,0,1012,0,0,5,2,97,5,4939,82,141,2,311,2,1,0,31,31,2067,4371,4939,1362,Color,White
177981,626,621,231,60554,27,0,0,0,919,0,19,1,0,22,4,10174,14,141,0,303,0,1,0,5,5,2875,5514,10174,1362,Color,Blue
177982,626,621,231,60554,27,0,0,0,919,0,19,1,0,22,4,10174,14,141,0,303,0,1,0,5,5,2875,5514,10174,1362,Color,White
178002,626,621,231,60596,27,0,0,0,919,0,19,1,0,22,4,10184,17,141,0,303,0,1,0,5,5,2875,5514,10184,1362,Color,Blue
178009,626,621,231,60596,27,0,0,0,919,0,19,1,0,22,4,10184,17,141,0,303,0,1,0,5,5,2875,5514,10184,1362,Color,Black
178023,626,621,231,60600,27,0,0,0,919,0,19,1,0,22,4,10183,17,141,0,303,0,1,0,5,5,2875,5514,10183,1362,Color,Purple
178031,626,621,231,60600,27,0,0,0,919,0,19,1,0,22,4,10183,17,141,0,303,0,1,0,5,5,2875,5514,10183,1362,Color,Orange
178045,626,621,231,60708,27,0,0,0,919,0,19,1,0,22,4,10186,68,182,0,304,3,1,0,5,5,2875,5514,10186,1362,Color,White
178062,653,648,2,60751,20,0,0,1,1376,0,0,17,2,0,2,5982,0,0,0,30,4,1,0,8,8,321,327,5982,1362,Color,Blue
178063,653,648,2,60751,20,0,0,1,1376,0,0,17,2,0,2,5982,0,0,0,30,4,1,0,8,8,321,327,5982,1362,Color,Brown
178074,999,993,366,56897,32,0,0,0,894,1,0,8,3,0,4,5982,6,0,0,310,2,1,0,33,33,1785,527,5982,1362,Color,Blue
178075,999,993,366,56897,32,0,0,0,894,1,0,8,3,0,4,5982,6,0,0,310,2,1,0,33,33,1785,527,5982,1362,Color,Brown
178086,1876,1869,2,13981,20,0,0,0,1012,0,0,5,2,97,5,5982,11,178,0,259,3,1,0,31,31,2067,4371,5982,1362,Color,Blue
178087,1876,1869,2,13981,20,0,0,0,1012,0,0,5,2,97,5,5982,11,178,0,259,3,1,0,31,31,2067,4371,5982,1362,Color,Brown
178098,3667,3649,1293,20134,20,0,0,0,919,1,0,9,133,56,4,5982,1,204,0,41,2,1,0,45,45,3150,4858,5982,1362,Color,Blue
178099,3667,3649,1293,20134,20,0,0,0,919,1,0,9,133,56,4,5982,1,204,0,41,2,1,0,45,45,3150,4858,5982,1362,Color,Brown
178110,4663,4639,2,180,20,0,0,0,872,0,0,5,2,97,4,5982,0,237,0,343,4,1,0,20,20,1931,4420,5982,1362,Color,Blue
178111,4663,4639,2,180,20,0,0,0,872,0,0,5,2,97,4,5982,0,237,0,343,4,1,0,20,20,1931,4420,5982,1362,Color,Brown
178122,8483,8422,2,87509,20,0,0,0,1012,0,11,17,2,0,5,5982,0,226,0,332,4,1,0,12,12,2446,1959,5982,1362,Color,Blue
178123,8483,8422,2,87509,20,0,0,0,1012,0,11,17,2,0,5,5982,0,226,0,332,4,1,0,12,12,2446,1959,5982,1362,Color,Brown
178134,8483,8422,2,87680,20,0,0,0,1012,0,11,17,2,0,5,5982,0,226,0,332,2,1,0,12,12,2446,1959,5982,1362,Color,Blue
178135,8483,8422,2,87680,20,0,0,0,1012,0,11,17,2,0,5,5982,0,226,0,332,2,1,0,12,12,2446,1959,5982,1362,Color,Brown
178146,12733,12642,2,50954,20,0,0,1,733,0,0,1,2,0,0,5982,6,0,0,74,3,1,0,33,33,721,473,5982,1362,Color,Blue
178147,12733,12642,2,50954,20,0,0,1,733,0,0,1,2,0,0,5982,6,0,0,74,3,1,0,33,33,721,473,5982,1362,Color,Brown
178158,13409,13321,2,79436,32,0,0,0,1100,0,0,22,2,33,5,5982,13,0,0,1,3,0,0,11,11,1760,2363,5982,1362,Color,Blue
178159,13409,13321,2,79436,32,0,0,0,1100,0,0,22,2,33,5,5982,13,0,0,1,3,0,0,11,11,1760,2363,5982,1362,Color,Brown
178173,596,591,220,60767,32,0,0,0,791,1,0,22,3,22,4,10179,29,79,2,96,3,1,0,12,12,123,2031,10179,1362,Color,White
178181,596,591,220,60767,32,0,0,0,791,1,0,22,3,22,4,10179,29,79,2,96,3,1,0,12,12,123,2031,10179,1362,Color,Red
178182,596,591,220,60767,32,0,0,0,791,1,0,22,3,22,4,10179,29,79,2,96,3,1,0,12,12,123,2031,10179,1362,Color,Brown
178196,626,621,231,60823,27,0,0,0,919,0,19,1,0,22,4,10076,90,182,0,304,3,1,0,5,5,2875,5514,10076,1362,Color,White
178216,650,645,240,61235,20,0,0,0,898,1,19,7,3,0,4,10189,7,1,0,2,0,1,0,49,49,2960,6467,10189,1362,Color,White
178221,650,645,240,61235,20,0,0,0,898,1,19,7,3,0,4,10189,7,1,0,2,0,1,0,49,49,2960,6467,10189,1362,Color,Blue
178238,1511,1508,2,66429,20,0,0,1,1330,0,0,5,2,97,2,10189,0,0,0,207,0,1,0,11,11,2403,2428,10189,1362,Color,White
178243,1511,1508,2,66429,20,0,0,1,1330,0,0,5,2,97,2,10189,0,0,0,207,0,1,0,11,11,2403,2428,10189,1362,Color,Blue
178260,1533,1530,2,9925,20,0,0,0,1012,0,0,1,2,0,5,10189,0,0,0,41,0,1,0,11,11,2088,2259,10189,1362,Color,White
178265,1533,1530,2,9925,20,0,0,0,1012,0,0,1,2,0,5,10189,0,0,0,41,0,1,0,11,11,2088,2259,10189,1362,Color,Blue
178282,8136,8075,2,34462,20,0,0,1,207,0,0,17,2,22,0,10189,0,182,0,299,0,1,0,24,24,731,3426,10189,1362,Color,White
178287,8136,8075,2,34462,20,0,0,1,207,0,0,17,2,22,0,10189,0,182,0,299,0,1,0,24,24,731,3426,10189,1362,Color,Blue
178304,12862,12771,2,38634,20,0,0,1,1293,0,0,17,2,0,2,10189,9,79,0,321,0,1,0,0,0,0,0,10189,1362,Color,White
178309,12862,12771,2,38634,20,0,0,1,1293,0,0,17,2,0,2,10189,9,79,0,321,0,1,0,0,0,0,0,10189,1362,Color,Blue
178324,577,572,2,61359,20,0,0,1,211,0,0,1,2,0,0,3213,13,79,0,229,3,1,0,45,45,1274,4899,3213,1362,Color,White
178342,5904,5863,2,92410,20,0,0,0,1012,0,0,22,2,33,5,3213,2,0,0,131,3,1,0,44,44,1897,2771,3213,1362,Color,White
178360,6818,6764,2446,6726,20,0,0,0,1048,1,34,17,3,65,5,3213,79,0,0,141,0,1,0,8,8,2309,355,3213,1362,Color,White
178377,652,647,2,61402,20,0,0,1,739,0,19,22,2,22,0,507,16,215,0,18,0,1,0,16,16,1866,4155,507,1362,Color,White
178389,652,647,2,61467,20,0,0,1,739,0,19,22,2,22,0,507,16,215,0,18,0,1,0,16,16,1866,4155,507,1362,Color,White
178401,4323,4305,2,4977,20,0,0,1,1376,0,0,1,2,0,2,507,8,226,0,52,0,1,0,40,40,2569,1083,507,1362,Color,White
178413,5699,5661,2,92939,23,0,0,1,1376,0,19,1,2,0,2,507,79,110,0,259,0,1,0,46,46,2044,5382,507,1362,Color,White
178425,5699,5661,2,92963,23,0,0,1,1376,0,19,1,2,0,2,507,79,110,0,259,0,1,0,46,46,2044,5382,507,1362,Color,White
178437,7129,7071,2,23782,20,0,0,1,209,0,11,22,2,22,0,507,9,0,0,332,0,1,0,7,7,720,5221,507,1362,Color,White
178449,9368,9304,2,41884,20,0,0,0,1194,0,0,5,2,97,1,507,0,141,0,30,0,1,0,36,36,2006,873,507,1362,Color,White
178461,12526,12435,2,39335,20,0,0,0,1160,0,0,17,2,41,5,507,0,141,0,299,0,1,0,36,36,397,806,507,1362,Color,White
178473,12905,12814,2,54766,32,0,0,1,1319,0,11,1,2,0,2,507,0,215,0,332,0,1,0,36,36,347,613,507,1362,Color,White
178485,652,647,2,61457,20,0,0,1,739,0,19,22,2,22,0,505,16,215,0,18,0,1,0,16,16,1866,4155,505,1362,Color,White
178497,3899,3880,2,8187,20,0,0,0,898,0,0,17,2,22,4,505,9,110,0,198,3,0,0,46,46,474,5346,505,1362,Color,White
178509,7129,7071,2,24887,20,0,0,1,209,0,11,22,2,22,0,505,9,0,0,18,0,1,0,7,7,720,5221,505,1362,Color,White
178521,9368,9304,2,41856,20,0,0,0,1194,0,0,5,2,97,1,505,2,141,0,30,3,1,0,36,36,2006,873,505,1362,Color,White
178533,10211,10141,2,46535,20,0,0,1,1332,0,0,17,2,0,2,505,0,182,0,321,4,1,0,40,40,1157,1033,505,1362,Color,White
178545,10289,10218,2,38876,20,0,0,1,1376,0,0,5,2,97,2,505,0,237,0,302,4,1,0,11,11,2329,2189,505,1362,Color,White
178557,9575,9508,3499,81460,20,0,0,0,1100,0,0,17,0,33,5,505,0,79,0,198,4,1,0,22,22,602,1300,505,1362,Color,White
178569,10519,10441,2,36766,20,0,0,1,454,0,11,17,2,97,0,505,6,0,0,30,3,1,0,18,18,2102,4306,505,1362,Color,White
178581,11313,11231,2,42504,20,0,0,0,1182,0,5,17,2,0,1,505,90,0,0,338,3,0,0,7,7,600,5266,505,1362,Color,White
178593,11782,11698,2,46377,20,0,0,0,988,0,0,17,2,22,5,505,0,104,0,179,4,1,0,6,6,2467,6205,505,1362,Color,White
178605,12526,12435,2,39330,20,0,0,0,1160,0,0,17,2,41,5,505,4,141,0,299,3,1,0,36,36,397,806,505,1362,Color,White
178617,12526,12435,2,39341,20,0,0,0,1160,0,0,17,2,41,5,505,0,141,0,299,0,1,0,36,36,397,806,505,1362,Color,White
